child_id,parent_id,match,date_binary,jac_total,title_similarity,content_similarity,sleutelwoorden_lenmatches,BT_TT_lenmatches,title_no_stop_lenmatches,1st_paragraph_no_stop_lenmatches,numbers_lenmatches
892675,851710,1,0.0,0.3976,0.2584,0.7749,0,0,1,3,7
892566,850055,1,0.0,0.1516,0.2549,0.8397,0,0,0,3,2
892648,793848,1,0.0,1.2733,0.0105,0.8689,5,1,1,15,7
892668,919463,1,0.0,0.2814,0.062,0.9032,0,0,0,4,1
892670,730366,1,0.0,0.584,0.6029,0.8793,0,1,0,4,3
892677,827070,1,0.0,0.2741,0.2041,0.8212,0,0,1,4,0
892646,830537,1,0.0,0.35,0.3237,0.8426,3,0,0,3,0
892597,796981,1,0.0,0.6942,0.6026,0.8739,2,0,1,5,3
892674,683597,1,0.0,0.1316,0.3022,0.8234,0,0,0,5,0
892678,899594,1,0.0,0.7658,0.4169,0.8892,2,0,2,3,3
892669,848911,1,0.0,0.0588,0.4558,0.6415,0,0,0,0,2
892663,737958,1,0.0,0.7032,0.127,0.8739,1,1,0,5,4
892643,792430,1,0.0,0.1514,0.266,0.8674,0,0,0,4,1
892644,792321,1,0.0,0.16,0.2744,0.7884,0,0,0,4,0
892626,823298,1,0.0,0.7586,0.2065,0.8956,1,0,1,4,4
892623,835194,1,0.0,0.8598,0.0848,0.8522,2,1,2,9,1
892636,824014,1,0.0,0.2895,0.3519,0.8982,0,0,0,5,3
892625,766182,1,0.0,0.3438,0.191,0.8865,0,0,1,3,0
892624,809536,1,0.0,0.2033,0.0357,0.7939,0,0,0,3,1
892619,730366,1,0.0,0.5132,0.3303,0.7941,0,1,0,3,2
892620,672333,1,0.0,0.077,0.4591,0.7825,0,0,0,1,1
892622,776748,1,0.0,0.3466,0.1102,0.8237,0,0,1,3,4
892621,770148,1,0.0,0.1773,0.1785,0.7714,0,0,0,1,2
892616,827065,1,0.0,0.1883,0.3263,0.8731,0,0,0,6,1
892610,776174,1,0.0,0.0513,0.1541,0.714,0,0,0,2,0
892568,793953,1,0.0,0.0,0.2088,0.6689,0,0,0,0,0
892694,846226,1,0.0,1.0504,0.2472,0.8817,0,1,1,13,9
892711,720566,1,0.0,1.6571,0.5403,0.8869,0,3,2,8,18
892768,921599,1,0.0,0.2925,0.464,0.6686,0,0,0,7,6
892919,704967,1,0.0,0.3,0.1344,0.7631,0,2,0,0,1
892941,682512,1,0.0,0.2642,0.3195,0.9055,0,0,0,4,5
893077,681830,1,0.0,0.2121,0.3807,0.7894,0,0,0,2,5
893109,844734,1,0.0,0.2104,0.623,0.5194,0,0,0,2,7
893112,744485,1,0.0,0.5714,0.2963,0.8836,0,2,0,7,2
893132,732117,1,0.0,0.9276,0.5111,0.8994,1,1,0,6,6
893152,790691,1,0.0,0.7874,0.051,0.8287,1,0,1,8,4
893265,740605,1,0.0,0.25,0.3373,0.8547,0,0,0,1,2
893247,686636,1,0.0,0.7251,0.2678,0.9212,1,1,1,10,1
893246,904537,1,0.0,0.6455,0.33,0.8826,0,0,2,4,6
893252,846754,1,0.0,0.4231,0.2106,0.9243,0,0,0,5,3
893248,830537,1,0.0,0.2103,0.2771,0.7601,0,0,0,4,1
893286,861372,1,0.0,0.5665,0.3718,0.9265,1,0,0,4,5
893280,725837,1,0.0,0.5363,0.8474,0.8459,1,0,1,2,3
892774,812057,1,0.0,0.1155,0.503,0.4824,0,0,0,1,4
892712,694008,1,0.0,1.8031,0.3404,0.8795,3,3,3,14,6
892940,692909,1,0.0,0.4868,0.0924,0.8677,0,2,0,9,0
892798,725838,1,0.0,0.1126,0.0872,0.7561,0,0,0,1,2
892716,683597,1,0.0,0.0789,0.1098,0.8598,0,0,0,3,0
892718,697330,1,0.0,0.4751,0.4535,0.9284,0,0,2,7,1
892724,667320,1,0.0,0.2872,0.2354,0.8872,0,1,0,6,0
892907,901708,1,0.0,0.4187,0.2388,0.8579,1,1,0,1,3
892720,744485,1,0.0,0.4347,0.3302,0.8839,0,0,1,8,1
892933,893166,1,1.0,0.2907,0.1144,0.8912,0,0,1,2,1
892955,764647,1,0.0,1.3278,0.5257,0.8411,2,1,3,7,4
893023,702539,1,0.0,0.7692,0.3423,0.8517,2,1,1,5,3
893130,882789,1,0.0,0.2952,0.3923,0.8283,0,0,1,2,0
893101,851710,1,0.0,0.4582,0.4995,0.8442,0,0,1,5,7
893079,835954,1,0.0,0.4476,0.4094,0.9229,0,0,0,4,6
893048,835954,1,0.0,0.1952,0.0563,0.9126,0,0,0,1,3
893012,863411,1,0.0,0.4896,0.4385,0.8622,0,0,1,3,5
893282,912590,1,0.0,1.2074,0.634,0.8629,1,1,3,5,2
893258,789683,1,0.0,0.5338,0.6415,0.8262,0,0,2,4,1
893263,822949,1,0.0,0.238,0.4806,0.9039,0,0,0,5,1
893298,744485,1,0.0,0.5735,0.2238,0.7852,0,0,2,5,1
893264,751074,1,0.0,0.3952,0.5863,0.8873,0,0,0,7,8
893299,856420,1,0.0,0.7098,0.1611,0.8303,0,1,1,7,2
893301,671438,1,0.0,0.1568,0.1113,0.8695,0,0,0,3,1
893275,880533,1,0.0,0.4065,0.273,0.8762,0,0,1,1,7
893290,820688,1,0.0,0.377,0.4891,0.8503,0,0,1,1,3
893285,916619,1,0.0,0.2107,0.6033,0.8464,0,0,0,1,7
893292,738570,1,0.0,0.4449,0.5197,0.8056,1,0,1,2,1
893293,846754,1,0.0,0.3665,0.4422,0.8236,1,0,0,4,2
893256,838333,1,0.0,0.2137,0.3715,0.7918,0,0,0,3,3
893291,883791,1,0.0,0.129,0.4383,0.8301,0,0,0,0,4
893281,905611,1,0.0,0.1126,0.6497,0.789,0,0,0,1,2
893276,824143,1,0.0,0.447,0.1294,0.7629,0,0,0,2,4
893322,782723,1,0.0,0.4031,0.5483,0.8562,0,1,0,2,6
892753,850768,1,0.0,0.75,0.2907,0.8619,0,0,1,6,3
892754,754031,1,0.0,0.0648,0.2158,0.8598,0,0,0,1,1
892750,913189,1,0.0,0.5035,0.1543,0.8617,0,0,2,7,1
892756,778273,1,0.0,0.5881,0.0657,0.8883,1,0,2,3,2
892764,844292,1,0.0,2.3422,0.4962,0.9284,8,4,3,18,14
892717,860373,1,0.0,0.3608,0.2708,0.8833,0,0,1,4,2
892714,724279,1,0.0,0.3598,0.1872,0.8275,0,0,1,3,2
892748,711066,1,0.0,0.1232,0.171,0.8224,0,0,0,3,1
893272,846226,1,0.0,0.6827,0.5674,0.8873,0,0,1,8,6
893289,667320,1,0.0,0.027,0.4537,0.7989,0,0,0,1,0
893257,696542,1,0.0,0.2051,0.2651,0.592,0,0,0,4,2
893259,913309,1,0.0,0.037,0.5622,0.6178,0,0,0,1,0
893260,743310,1,0.0,0.0811,0.2777,0.7807,0,0,0,3,0
893253,900527,1,0.0,0.1212,0.3123,0.8538,0,0,0,4,0
892779,919962,1,0.0,1.2908,0.5783,0.8899,1,1,2,9,7
892784,856420,1,0.0,0.2114,0.1264,0.8916,0,0,0,7,1
892781,845820,1,0.0,0.3944,0.2221,0.8684,0,0,1,6,1
892783,737958,1,0.0,0.1429,0.1974,0.8699,0,0,0,3,0
892785,778274,1,0.0,0.1294,0.2781,0.8024,0,0,0,3,1
893147,816791,1,0.0,0.6333,0.5635,0.8896,0,0,1,12,0
892794,894682,1,0.0,1.3227,0.4689,0.8989,1,3,2,8,3
892812,799939,1,0.0,0.0385,0.1851,0.872,0,0,0,1,0
892813,785833,1,0.0,0.2308,0.1764,0.8489,0,0,0,3,0
892816,819762,1,0.0,0.5216,0.1391,0.909,0,0,3,7,2
893134,842917,1,0.0,0.0,0.5613,0.3277,0,0,0,0,0
893056,825714,1,0.0,0.3656,0.4762,0.8901,0,0,0,9,13
893128,703221,1,0.0,0.5476,0.2927,0.8678,1,0,1,3,3
893046,751074,1,0.0,0.525,0.2762,0.8265,0,1,1,6,2
893049,821207,1,0.0,0.1033,0.044,0.8206,0,0,0,3,1
893014,770236,1,0.0,0.4067,0.2113,0.871,0,0,1,5,4
893032,706872,1,0.0,0.2008,0.3261,0.8961,0,0,0,2,4
893026,782723,1,0.0,0.3534,0.3016,0.8725,0,0,2,2,2
892861,905612,1,0.0,1.2158,0.6349,0.9089,0,0,4,16,6
892995,803097,1,0.0,0.1799,0.0,0.8245,0,0,1,2,0
893914,904536,1,0.0,0.8902,0.54,0.9102,0,1,2,7,4
893874,922924,1,0.0,0.1579,0.0,0.7339,0,0,0,6,0
893871,686636,1,0.0,0.2105,0.2194,0.8489,0,0,0,8,0
893883,751075,1,0.0,0.6349,0.3297,0.9229,0,1,1,8,3
893870,817603,1,0.0,0.3053,0.4248,0.8053,0,0,0,2,4
893788,763397,1,0.0,0.0278,0.0,0.7796,0,0,0,1,0
893787,718338,1,0.0,1.7333,0.2521,0.8957,0,1,0,1,4
893846,860373,1,0.0,0.2918,0.4265,0.79,0,0,1,2,2
893828,843512,1,0.0,0.0588,0.6941,0.7201,0,0,0,2,0
893465,834529,1,0.0,0.1915,0.7051,0.9169,1,0,0,3,1
894076,887488,1,0.0,0.4702,0.4476,0.8184,0,0,1,3,6
894074,824015,1,0.0,0.539,0.6079,0.7888,0,1,0,5,2
894075,857694,1,0.0,0.388,0.4076,0.8367,0,0,1,2,1
894079,835954,1,0.0,0.7579,0.4661,0.8384,1,1,0,3,7
894078,683412,1,0.0,0.4039,0.4372,0.7598,0,1,0,2,3
894077,736014,1,0.0,0.6952,0.3234,0.9141,0,1,1,2,6
894081,919960,1,0.0,0.5479,0.4136,0.8395,1,2,0,1,2
894083,760663,1,0.0,0.674,0.5356,0.8396,5,0,1,5,4
894090,725838,1,0.0,0.1868,0.1721,0.6974,0,0,0,2,3
894087,779200,1,0.0,0.6759,0.3888,0.8291,0,1,0,6,7
894082,736014,1,0.0,0.4095,0.1599,0.93,0,1,0,2,1
894072,857694,1,0.0,0.0,0.3682,0.5989,0,0,0,0,0
894092,800913,1,0.0,0.2162,0.4126,0.8276,0,0,0,2,7
894091,760547,1,0.0,0.308,0.5946,0.854,0,0,1,2,1
894099,757370,1,0.0,1.5214,0.2823,0.898,2,3,2,13,4
894098,893166,1,1.0,0.4962,0.4385,0.8014,1,1,0,1,3
894119,820688,1,0.0,0.4539,0.1672,0.826,1,0,1,1,3
894102,840663,1,0.0,0.4099,0.5032,0.6211,1,0,0,2,3
894125,828171,1,0.0,0.2228,0.2396,0.6403,0,0,1,3,1
894112,725838,1,0.0,0.3091,0.465,0.6521,0,0,1,3,2
894136,776748,1,0.0,0.7455,0.3579,0.8971,2,1,1,8,7
894143,706872,1,0.0,0.2115,0.2631,0.806,0,0,0,1,5
894174,835954,1,0.0,0.8095,0.7702,0.8615,0,0,1,5,9
894126,687852,1,0.0,0.1304,0.2164,0.9048,0,0,0,3,0
894176,703222,1,0.0,0.1233,0.3339,0.7591,0,0,0,2,1
894127,899594,1,0.0,0.4195,0.2271,0.8694,0,0,2,1,3
894177,699619,1,0.0,0.1675,0.3453,0.8059,0,0,0,1,5
894160,778272,1,0.0,0.5571,0.7314,0.4892,0,1,1,1,2
894198,793209,1,0.0,0.3901,0.3326,0.579,1,1,0,3,0
894212,771899,1,0.0,0.1857,0.3708,0.7607,0,0,0,2,5
894224,692909,1,0.0,0.4878,0.1899,0.887,0,1,0,7,5
894225,671437,1,0.0,0.6186,0.3669,0.8687,0,0,1,4,3
894238,748460,1,0.0,0.7523,0.0921,0.8296,2,3,1,2,1
894245,796981,1,0.0,0.7098,0.3777,0.8764,0,1,1,5,5
894243,919962,1,0.0,0.7648,0.5207,0.9351,0,1,1,6,4
894230,731405,1,0.0,0.7318,0.121,0.869,0,2,2,4,4
894229,793210,1,0.0,0.6841,0.3499,0.8689,1,1,3,3,0
894248,701845,1,0.0,0.2543,0.4112,0.8679,0,0,0,1,3
894235,702539,1,0.0,0.3234,0.2625,0.8628,0,1,0,2,2
894249,830536,1,0.0,1.6355,0.4082,0.8971,4,2,2,11,3
894260,795576,1,0.0,0.6083,0.5547,0.8731,0,0,2,9,3
894262,718338,1,0.0,1.9333,0.2805,0.6717,0,1,0,1,6
894283,694991,1,0.0,0.4307,0.8658,0.9074,0,0,1,6,4
894313,844292,1,0.0,0.6245,0.2858,0.8695,4,1,0,10,5
894314,848117,1,0.0,0.4546,0.2689,0.8725,0,0,1,4,3
894320,673750,1,0.0,0.8211,0.2946,0.9138,1,0,2,4,7
894322,850711,1,0.0,0.2111,0.0646,0.8658,0,1,0,2,0
894264,844292,1,0.0,1.0054,0.1261,0.893,4,1,2,10,0
894263,838894,1,0.0,0.0,0.1597,0.8944,0,0,0,0,0
894269,842917,1,0.0,0.0357,0.266,0.859,0,0,0,1,0
894266,727022,1,0.0,0.0833,0.2207,0.9145,0,0,0,3,0
894290,789222,1,0.0,0.1034,0.2611,0.7433,0,0,0,3,0
894294,679006,1,0.0,0.118,0.2397,0.8543,0,0,0,1,3
894293,766182,1,0.0,0.189,0.2232,0.8816,0,0,0,3,2
894318,679003,1,0.0,0.355,0.4184,0.8632,0,0,0,7,3
894285,725838,1,0.0,1.1204,0.4187,0.8135,2,1,2,4,7
894284,757372,1,0.0,0.0526,0.2955,0.8258,0,0,0,2,0
894333,890433,1,0.0,0.7374,0.3604,0.8853,0,0,1,4,2
894332,775692,1,0.0,0.5975,0.1663,0.8407,0,1,1,6,4
894324,683597,1,0.0,0.2039,0.146,0.8311,0,1,0,3,0
894336,706872,1,0.0,0.5168,0.2698,0.8973,0,0,1,5,5
894337,845820,1,0.0,0.6056,0.6212,0.9249,1,0,0,11,9
894353,701845,1,0.0,0.3743,0.2872,0.8604,0,0,0,4,3
894377,741774,1,0.0,0.2962,0.2032,0.8633,0,0,0,2,5
894379,709691,1,0.0,0.1944,0.3745,0.6584,0,0,0,3,2
894420,892104,1,0.0,1.3933,0.547,0.9428,6,3,1,9,15
894436,825714,1,0.0,1.6674,0.5628,0.8886,5,3,2,15,12
894476,877834,1,0.0,0.7503,0.327,0.7902,0,0,1,7,6
894479,770151,1,0.0,0.9761,0.4642,0.9343,2,2,1,11,1
894523,893165,1,1.0,0.4781,0.3384,0.8885,0,1,1,3,4
894554,773195,1,0.0,0.8674,0.323,0.8761,0,1,1,4,5
894553,835954,1,0.0,0.5635,0.2034,0.8431,0,1,0,3,5
894564,683597,1,0.0,0.4225,0.3666,0.8798,0,1,0,8,2
894570,694990,1,0.0,0.781,0.3406,0.914,0,0,1,9,8
894571,825714,1,0.0,0.9474,0.358,0.9065,2,1,1,11,17
894579,848116,1,0.0,0.9759,0.4126,0.8685,2,0,3,10,0
894598,802080,1,0.0,0.3296,0.3301,0.89,0,0,1,6,2
894615,744485,1,0.0,0.5204,0.3969,0.8627,0,1,0,8,3
894672,848117,1,0.0,0.4348,0.4461,0.7509,0,1,0,2,3
891994,715672,1,0.0,0.2625,0.271,0.8933,1,0,0,3,2
891949,786576,1,0.0,0.7798,0.2433,0.8698,0,1,1,7,8
891955,898967,1,0.0,0.5205,0.3021,0.7411,0,0,1,4,1
891904,799939,1,0.0,0.6026,0.2083,0.8393,0,2,0,5,1
787328,703223,1,0.0,0.5333,0.5287,0.9439,0,2,0,7,2
787339,744485,1,0.0,0.3735,0.4305,0.8724,0,0,1,5,1
787337,863410,1,0.0,0.3056,0.4241,0.8578,0,1,0,7,0
787876,846836,1,0.0,0.5713,0.4898,0.9149,0,1,0,1,6
787437,919961,1,0.0,0.4087,0.6176,0.8622,0,0,2,5,1
788923,916596,1,0.0,1.1561,0.7028,0.9223,3,1,2,3,8
806470,873804,1,0.0,0.4231,0.5598,0.8265,0,0,0,3,4
892307,673750,1,0.0,1.5024,0.347,0.8609,2,2,1,10,20
892308,876739,1,0.0,1.1038,0.6122,0.9261,1,0,4,8,5
891957,914624,1,0.0,0.7389,0.5167,0.8488,2,1,1,5,7
892209,702539,1,0.0,0.6986,0.299,0.8712,1,0,0,7,7
892161,697330,1,0.0,0.7216,0.6007,0.8607,0,1,1,6,8
891870,757372,1,0.0,0.0,0.1261,0.8576,0,0,0,0,0
891163,892450,1,0.0,1.3794,0.3344,0.8315,2,1,3,11,7
891163,892450,1,0.0,1.3794,0.3344,0.8315,2,1,3,11,7
891163,892450,1,0.0,1.3794,0.3344,0.8315,2,1,3,11,7
891163,892450,1,0.0,1.3794,0.3344,0.8315,2,1,3,11,7
891458,694988,1,0.0,0.2953,0.5475,0.8982,1,0,0,4,1
891457,683413,1,0.0,0.3922,0.3649,0.8935,1,0,1,6,0
891461,760096,1,0.0,0.4598,0.5793,0.9104,1,0,1,3,0
891472,785884,1,0.0,0.1656,0.5771,0.8802,0,0,0,1,2
891611,898910,1,0.0,0.5476,0.186,0.8497,0,0,2,6,0
892331,696543,1,0.0,0.0857,0.3808,0.8049,0,0,0,3,0
892330,668991,1,0.0,0.5363,0.4437,0.8073,0,0,1,7,3
892326,873803,1,0.0,0.2971,0.5435,0.8837,0,0,0,5,3
892325,798403,1,0.0,0.27,0.2813,0.8833,1,0,0,5,2
892309,845820,1,0.0,0.45,0.5015,0.8589,0,0,1,7,2
892454,770236,1,0.0,0.9911,0.2322,0.9416,0,0,3,18,2
892458,912590,1,0.0,0.4126,0.5597,0.8574,0,0,1,3,1
892181,801940,1,0.0,0.8665,0.5692,0.932,0,1,2,11,2
892165,805316,1,0.0,0.8706,0.6203,0.8948,3,2,1,6,0
892183,776748,1,0.0,1.1552,0.2939,0.9332,5,3,1,8,7
892184,671437,1,0.0,0.3433,0.4314,0.9392,0,0,0,3,6
892189,919962,1,0.0,0.926,0.6078,0.9091,1,0,3,7,3
892188,738484,1,0.0,0.3667,0.4456,0.9068,0,0,0,8,6
892196,766181,1,0.0,0.9001,0.398,0.9027,0,2,1,3,12
892193,738484,1,0.0,0.3333,0.5031,0.8864,0,0,0,8,5
892199,727719,1,0.0,0.3088,0.5308,0.8558,1,0,0,4,2
892200,728515,1,0.0,0.2718,0.0822,0.8793,0,0,0,1,8
892315,702539,1,0.0,0.4944,0.5917,0.9106,2,0,0,4,4
892305,674655,1,0.0,0.9239,0.4324,0.9132,0,2,2,4,15
892317,787899,1,0.0,0.3053,0.2564,0.9024,0,0,0,2,2
892321,842418,1,0.0,0.4818,0.044,0.9074,0,0,1,1,2
892320,838333,1,0.0,0.12,0.0838,0.8528,0,0,0,0,3
892177,741774,1,0.0,0.0,0.6024,0.5809,0,0,0,0,0
892354,913309,1,0.0,0.2741,0.0582,0.8061,0,0,1,2,0
892342,817603,1,0.0,0.2053,0.2864,0.7914,0,0,0,2,2
892350,686635,1,0.0,0.1915,0.1795,0.8649,0,0,0,9,0
892462,816791,1,0.0,0.2553,0.5144,0.9103,0,0,0,6,2
892460,883791,1,0.0,0.2403,0.4415,0.908,0,1,0,1,3
892337,799939,1,0.0,0.1099,0.1621,0.851,1,0,0,1,0
892339,835549,1,0.0,0.1815,0.1672,0.8071,0,0,0,1,4
892336,793949,1,0.0,0.309,0.1619,0.8624,0,0,1,3,1
892338,744486,1,0.0,0.0686,0.093,0.8421,0,0,0,1,1
892322,904617,1,0.0,1.1143,0.1287,0.7354,0,1,0,4,0
892367,830537,1,0.0,0.1,0.2281,0.7457,0,0,0,3,0
892364,825714,1,0.0,0.8469,0.1597,0.8772,5,0,2,4,1
892365,694988,1,0.0,0.2132,0.3507,0.8555,1,0,0,3,0
892366,893166,1,1.0,0.2024,0.1942,0.7642,0,0,1,1,0
892358,850711,1,0.0,0.1289,0.1588,0.8523,0,0,0,4,1
892363,808287,1,0.0,0.025,0.1342,0.8053,0,0,0,1,0
892360,882789,1,0.0,0.0,0.3703,0.8485,0,0,0,0,0
892332,764645,1,0.0,0.1935,0.0632,0.8532,0,0,0,1,8
892335,687851,1,0.0,0.3945,0.1967,0.8863,0,1,1,4,2
892328,835954,1,0.0,0.3063,0.1713,0.8757,0,0,0,1,5
892329,919960,1,0.0,0.1405,0.1469,0.7203,0,0,0,1,3
892323,856420,1,0.0,0.0541,0.122,0.8203,0,0,0,2,0
892318,775692,1,0.0,0.2992,0.46,0.7865,1,1,0,4,0
892355,804376,1,0.0,0.2312,0.1457,0.8241,0,0,1,1,1
892351,741774,1,0.0,0.0909,0.2634,0.8302,0,0,0,0,2
892352,667320,1,0.0,0.1935,0.1371,0.8516,1,0,0,2,1
892348,916621,1,0.0,0.0975,0.2449,0.8565,0,0,0,2,1
892466,771988,1,0.0,0.919,0.2506,0.8971,3,2,1,6,5
892464,671437,1,0.0,0.1489,0.4116,0.8757,0,0,0,1,3
892457,687852,1,0.0,0.1387,0.1787,0.8341,0,0,0,1,2
892459,760096,1,0.0,0.4167,0.5563,0.8806,0,0,1,1,3
892471,682512,1,0.0,0.3212,0.1728,0.8944,0,1,0,4,3
892475,908168,1,0.0,0.7658,0.4147,0.9278,0,1,3,6,7
891098,861372,1,0.0,0.7361,0.87,0.7732,0,0,1,7,6
890890,899594,1,0.0,0.6146,0.2465,0.8848,2,0,1,5,1
890981,829715,1,0.0,0.5969,0.5735,0.9162,0,0,1,8,1
890993,683413,1,0.0,0.2658,0.3568,0.7168,2,0,1,1,0
890983,828254,1,0.0,0.3752,0.5527,0.8617,1,0,0,11,4
891006,803095,1,0.0,0.7997,0.4306,0.9181,0,1,2,10,8
891803,692909,1,0.0,0.3543,0.161,0.8416,0,1,0,6,2
891802,775693,1,0.0,0.6322,0.4559,0.8873,0,1,1,8,4
891799,744485,1,0.0,0.1122,0.4789,0.6817,0,0,0,2,1
891800,683597,1,0.0,0.2063,0.3135,0.6911,1,0,0,2,2
891739,686635,1,0.0,0.4535,0.478,0.7996,0,0,1,7,4
891746,724486,1,0.0,0.3385,0.6121,0.8691,0,0,0,5,2
891747,754030,1,0.0,0.6079,0.5473,0.8687,0,0,2,4,9
891754,890433,1,0.0,0.9747,0.5285,0.8547,0,1,1,2,4
891752,821207,1,0.0,0.8278,0.5986,0.9238,1,0,2,10,3
891750,770236,1,0.0,0.1493,0.2081,0.871,0,0,0,2,3
891254,720566,1,0.0,0.2905,0.3335,0.8764,0,0,0,2,7
891164,842418,1,0.0,0.0909,0.3403,0.8471,0,0,0,0,1
891167,893165,1,0.0,0.0312,0.3155,0.8011,0,0,0,1,0
891159,822949,1,0.0,0.0294,0.374,0.7881,0,0,0,1,0
890792,694990,1,0.0,0.6714,0.5162,0.9272,2,0,0,12,5
890843,728606,1,0.0,0.7664,0.2059,0.7142,1,0,1,6,7
891227,668991,1,0.0,0.3699,0.4531,0.7509,0,1,1,2,0
891155,699619,1,0.0,0.0833,0.2844,0.7575,0,0,0,0,3
891156,683413,1,0.0,0.0673,0.3781,0.8438,0,0,0,1,1
890754,785884,1,0.0,0.579,0.5819,0.8886,0,0,2,4,3
890788,737958,1,0.0,0.0931,0.2091,0.8341,0,0,0,1,1
890845,830536,1,0.0,0.8647,0.4244,0.8413,0,0,1,14,5
891173,724486,1,0.0,0.2455,0.4344,0.859,0,0,0,1,2
890886,826137,1,0.0,0.7146,0.2744,0.8624,0,0,2,8,6
891115,775693,1,0.0,0.2829,0.3536,0.8388,0,1,0,6,0
891624,800913,1,0.0,0.3019,0.4659,0.8704,0,0,0,5,7
891643,805317,1,0.0,0.5559,0.0832,0.7622,0,1,3,4,0
891640,789222,1,0.0,0.3051,0.5449,0.6641,0,1,0,2,1
891705,846226,1,0.0,0.7848,0.5736,0.8439,0,1,0,11,10
891669,674655,1,0.0,0.7204,0.4821,0.882,0,0,3,6,9
891671,857694,1,0.0,0.5577,0.2942,0.8594,1,0,0,3,4
891710,792321,1,0.0,0.3138,0.4408,0.8057,0,0,0,4,2
892478,718074,1,0.0,0.8288,0.3018,0.8866,1,2,1,4,4
892472,809536,1,0.0,0.37,0.5064,0.8991,0,0,0,3,3
892524,829793,1,0.0,0.7053,0.2018,0.8474,0,0,1,2,6
892468,692910,1,0.0,0.6989,0.5599,0.7705,1,1,1,5,2
892491,805316,1,0.0,0.9051,0.8289,0.8668,3,2,1,7,0
892492,694990,1,0.0,0.6429,0.1361,0.9159,2,0,1,6,3
892489,741774,1,0.0,0.0455,0.0828,0.8369,0,0,0,0,1
892485,760669,1,0.0,0.04,0.1731,0.8069,0,0,0,1,0
892484,856420,1,0.0,0.2366,0.2109,0.8729,0,0,0,3,7
892483,844292,1,0.0,0.8844,0.0495,0.8687,4,2,1,8,1
892486,861372,1,0.0,0.4931,0.1469,0.9208,0,0,0,2,7
892514,914625,1,0.0,0.3417,0.3987,0.8506,0,0,1,6,2
892520,881622,1,0.0,0.4741,0.5152,0.8752,0,0,1,2,6
892539,698966,1,0.0,0.2895,0.2549,0.8504,0,1,0,7,2
892540,838814,1,0.0,0.6229,0.3542,0.8168,2,0,0,5,5
892548,671437,1,0.0,0.6455,0.5648,0.9162,1,0,1,2,4
892554,838333,1,0.0,0.245,0.0269,0.8297,0,0,0,4,3
892528,832971,1,0.0,0.4673,0.5215,0.6938,0,1,1,6,1
892545,832411,1,0.0,0.3722,0.1845,0.8905,0,0,0,9,3
892542,789683,1,0.0,0.702,0.2766,0.8788,0,0,2,7,2
892544,702539,1,0.0,1.0442,0.2841,0.925,3,1,1,8,5
892532,720767,1,0.0,0.2929,0.2244,0.8892,0,0,1,1,1
892552,759134,1,0.0,0.2194,0.042,0.8493,0,0,0,2,4
892521,770148,1,0.0,0.0345,0.1367,0.3195,0,0,0,1,0
892522,826137,1,0.0,1.6879,0.4732,0.958,1,2,3,14,10
892516,766181,1,0.0,1.1471,0.1273,0.9068,0,2,1,7,17
892555,711066,1,0.0,0.3431,0.38,0.8909,0,0,0,6,5
892553,832411,1,0.0,0.4775,0.1698,0.7672,0,1,0,5,4
892527,887488,1,0.0,0.3213,0.5608,0.6716,0,0,1,2,2
892537,816791,1,0.0,0.075,0.5167,0.5716,0,0,0,3,0
892556,808287,1,0.0,0.3194,0.1342,0.8458,0,0,1,5,1
892564,901707,1,0.0,0.5303,0.3265,0.8435,0,0,2,5,4
892557,796981,1,0.0,0.3032,0.2412,0.7989,0,0,1,1,3
892558,913309,1,0.0,0.6351,0.1558,0.8786,0,0,2,4,2
892565,846836,1,0.0,0.4661,0.1705,0.8142,0,0,1,1,4
892559,798402,1,0.0,0.2687,0.1569,0.8666,0,0,0,3,7
892598,821208,1,0.0,0.8961,0.222,0.8944,0,2,0,5,19
892599,785884,1,0.0,0.6301,0.663,0.8623,0,0,0,3,8
892600,706871,1,0.0,0.1829,0.6567,0.7437,0,0,0,1,5
888871,730366,1,0.0,1.1555,0.4851,0.8725,0,2,0,6,8
888660,672333,1,0.0,0.1541,0.1156,0.7819,0,0,0,2,2
888934,773195,1,0.0,0.0,0.3721,0.8044,0,0,0,0,0
888933,698773,1,0.0,0.0,0.0,0.7641,0,0,0,0,0
888988,905611,1,0.0,0.1639,0.5672,0.8892,0,0,0,3,2
889003,672333,1,0.0,0.1881,0.2067,0.8055,0,0,0,4,1
889074,820743,1,0.0,0.1566,0.2598,0.8449,0,0,0,2,1
889075,782725,1,0.0,0.05,-0.0058,0.8847,0,0,0,2,0
888661,857694,1,0.0,0.0,0.1622,0.8238,0,0,0,0,0
888686,857694,1,0.0,0.0556,0.2589,0.8062,0,0,0,1,0
888687,900527,1,0.0,0.6091,0.658,0.8619,0,0,1,9,3
888938,901163,1,0.0,0.9025,0.4756,0.8914,0,2,1,5,6
888705,681830,1,0.0,0.4433,0.3684,0.8145,0,0,1,5,4
888941,832410,1,0.0,1.0488,0.2721,0.8649,4,1,1,5,0
888719,877946,1,0.0,0.9404,0.4011,0.8607,1,2,2,5,2
888850,914625,1,0.0,0.5083,0.2905,0.885,0,1,1,6,4
888692,697330,1,0.0,0.0682,0.144,0.8002,0,0,0,3,0
888703,914624,1,0.0,0.65,0.6003,0.8107,2,1,1,3,6
888689,790691,1,0.0,1.5586,0.5038,0.7963,3,3,3,9,2
